Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp
,,908,6.64,678,7.69,909,8.78,908,9.68,909,10.38,908,11.09,908,11.8,909,12.45,908,13.07,909,13.7,908,14.29,909,14.83,908,15.36,908,15.81,908,16.31,908,16.77,908,17.2,909,17.62,908,18.02,908,18.39,908,18.75,908,19.1,907,19.42,907,19.74,908,20.05,907,20.34,907,20.62,907,20.91,908,21.17,907,21.42,908,21.7,908,22.02,907,22.32,907,22.69,907,23.05,907,23.39,907,23.73
,,908,6.64,678,7.69,909,8.78,908,9.66,909,10.38,908,11.09,908,11.8,909,12.45,908,13.08,908,13.7,908,14.29,908,14.83,908,15.34,908,15.83,908,16.29,908,16.76,909,17.21,908,17.62,908,18.02,908,18.39,908,18.75,908,19.1,907,19.42,908,19.74,907,20.05,908,20.34,907,20.61,907,20.91,907,21.17,907,21.42,907,21.7,907,22.01,908,22.32,907,22.69,908,23.05,907,23.39,908,23.73
,,908,6.64,677,7.7,908,8.78,909,9.66,909,10.39,908,11.09,908,11.81,908,12.45,909,13.08,908,13.7,908,14.3,908,14.83,908,15.34,908,15.83,908,16.29,907,16.76,908,17.21,908,17.62,908,18.02,907,18.39,908,18.76,907,19.1,908,19.42,908,19.76,907,20.04,908,20.34,907,20.61,907,20.92,907,21.17,908,21.42,907,21.69,907,22.01,907,22.32,907,22.7,907,23.05,907,23.39,907,23.73
,,908,6.65,678,7.7,908,8.79,908,9.68,908,10.39,909,11.1,908,11.81,908,12.45,908,13.08,908,13.7,908,14.3,908,14.82,908,15.36,908,15.83,908,16.31,908,16.76,908,17.2,908,17.62,908,18.01,908,18.39,908,18.76,907,19.1,908,19.42,907,19.76,907,20.04,907,20.35,907,20.61,907,20.91,907,21.17,907,21.42,907,21.69,907,22.02,907,22.32,907,22.7,907,23.05,907,23.39,907,23.73
,,909,6.65,678,7.69,909,8.79,909,9.68,909,10.38,909,11.1,908,11.81,908,12.45,908,13.08,908,13.71,908,14.31,908,14.82,909,15.36,908,15.83,908,16.31,908,16.76,908,17.2,908,17.62,908,18.01,908,18.39,908,18.76,908,19.1,908,19.43,908,19.76,908,20.04,907,20.35,907,20.61,907,20.91,907,21.17,907,21.42,907,21.71,907,22.02,907,22.33,907,22.68,907,23.06,908,23.39,907,23.73
,,909,6.65,678,7.69,908,8.79,908,9.68,908,10.38,908,11.09,908,11.81,909,12.45,908,13.07,909,13.71,908,14.31,909,14.83,908,15.37,908,15.84,908,16.31,908,16.77,908,17.21,908,17.62,908,18.02,908,18.4,908,18.76,908,19.09,907,19.43,908,19.76,907,20.04,907,20.36,908,20.63,907,20.9,908,21.17,907,21.42,908,21.71,908,22.02,907,22.33,908,22.68,907,23.06,907,23.4,907,23.73
,,909,6.65,678,7.7,908,8.79,908,9.68,909,10.39,908,11.09,908,11.82,909,12.44,908,13.07,908,13.71,908,14.29,908,14.83,908,15.37,908,15.84,908,16.31,908,16.77,908,17.21,908,17.62,908,18.02,908,18.4,908,18.76,908,19.09,908,19.43,908,19.76,907,20.04,908,20.36,907,20.63,907,20.9,907,21.15,907,21.43,907,21.71,907,22.01,908,22.33,907,22.7,908,23.05,907,23.4,908,23.72
,,908,6.65,678,7.7,908,8.8,909,9.68,909,10.39,908,11.1,909,11.82,908,12.44,909,13.09,908,13.71,908,14.3,908,14.84,908,15.37,908,15.84,908,16.32,908,16.77,908,17.2,908,17.6,908,18.02,908,18.4,907,18.74,908,19.11,908,19.43,908,19.76,907,20.04,907,20.36,907,20.63,908,20.9,907,21.15,908,21.43,907,21.71,907,22.01,907,22.33,907,22.7,907,23.05,907,23.39,907,23.72
,,908,6.64,678,7.7,908,8.79,908,9.68,908,10.39,908,11.11,909,11.81,908,12.45,908,13.09,908,13.72,909,14.3,908,14.84,908,15.37,908,15.84,908,16.32,908,16.76,908,17.2,908,17.6,908,18.02,908,18.4,908,18.74,907,19.11,908,19.42,907,19.76,907,20.05,907,20.36,907,20.63,908,20.9,907,21.17,907,21.41,907,21.71,907,22.01,907,22.34,907,22.69,907,23.06,907,23.39,907,23.72
,,909,6.64,678,7.7,909,8.79,909,9.68,909,10.39,909,11.11,908,11.81,909,12.45,908,13.09,908,13.72,908,14.3,908,14.84,909,15.37,908,15.84,908,16.32,908,16.76,908,17.21,908,17.62,908,18.03,908,18.4,908,18.75,908,19.1,908,19.42,908,19.76,908,20.05,907,20.35,907,20.63,907,20.92,907,21.17,907,21.41,907,21.71,907,22.01,907,22.34,907,22.69,907,23.06,907,23.39,907,23.72
,,908,6.64,678,7.7,909,8.8,908,9.68,909,10.39,908,11.1,908,11.81,909,12.44,908,13.09,908,13.72,908,14.3,909,14.84,908,15.37,908,15.84,908,16.32,908,16.77,908,17.21,908,17.62,908,18.03,908,18.4,908,18.75,908,19.1,907,19.44,908,19.76,907,20.05,907,20.35,908,20.63,907,20.92,908,21.17,907,21.43,908,21.71,908,22.01,907,22.34,908,22.69,907,23.06,907,23.39,907,23.72
,,908,6.64,678,7.72,908,8.8,908,9.68,909,10.39,908,11.1,909,11.81,908,12.44,908,13.09,908,13.72,908,14.3,908,14.84,908,15.37,908,15.83,908,16.32,908,16.77,909,17.21,908,17.63,908,18.03,908,18.4,908,18.75,908,19.11,908,19.44,908,19.76,907,20.05,908,20.35,907,20.63,907,20.91,907,21.17,907,21.43,907,21.71,907,22.01,908,22.34,907,22.69,908,23.05,907,23.39,908,23.71
,,908,6.66,677,7.72,908,8.8,909,9.68,908,10.39,908,11.1,909,11.81,908,12.45,909,13.09,908,13.72,908,14.3,908,14.84,908,15.37,908,15.83,909,16.32,908,16.76,908,17.21,908,17.63,908,18.02,908,18.4,907,18.75,908,19.11,907,19.43,908,19.76,907,20.05,907,20.35,907,20.63,907,20.91,907,21.17,908,21.43,907,21.7,907,22.02,907,22.33,907,22.69,907,23.05,907,23.39,907,23.71
,,909,6.66,678,7.7,908,8.8,908,9.71,908,10.39,909,11.1,908,11.8,908,12.45,908,13.09,908,13.73,909,14.31,908,14.84,908,15.38,908,15.85,908,16.33,908,16.76,908,17.21,908,17.63,908,18.02,908,18.4,908,18.77,907,19.11,908,19.43,907,19.76,907,20.05,908,20.35,907,20.63,908,20.92,907,21.17,907,21.42,907,21.7,907,22.02,907,22.33,907,22.69,907,23.05,907,23.39,907,23.72
,,909,6.66,678,7.7,909,8.81,908,9.71,908,10.39,909,11.11,908,11.8,908,12.46,908,13.09,908,13.73,908,14.31,908,14.84,909,15.38,908,15.85,908,16.33,908,16.78,908,17.2,908,17.63,907,18.02,908,18.4,908,18.77,908,19.11,908,19.44,908,19.76,908,20.05,907,20.35,907,20.63,907,20.92,907,21.18,907,21.42,907,21.71,907,22.02,907,22.34,907,22.7,907,23.05,908,23.41,907,23.72
,,909,6.66,678,7.73,908,8.81,908,9.7,909,10.39,908,11.11,908,11.82,909,12.47,908,13.09,908,13.72,908,14.31,909,14.84,908,15.38,908,15.84,908,16.32,908,16.78,908,17.2,908,17.63,908,18.02,908,18.4,908,18.76,908,19.1,907,19.44,908,19.76,908,20.05,907,20.35,908,20.63,907,20.91,908,21.18,907,21.42,908,21.71,908,22.02,907,22.34,908,22.7,907,23.06,907,23.41,907,23.73
,,908,6.66,678,7.73,908,8.81,908,9.7,909,10.39,908,11.12,908,11.82,908,12.47,908,13.09,909,13.72,908,14.31,908,14.84,908,15.38,908,15.85,908,16.32,908,16.78,908,17.2,908,17.63,908,18.03,908,18.4,908,18.76,908,19.1,908,19.43,908,19.76,907,20.05,908,20.36,907,20.63,907,20.91,907,21.17,907,21.42,907,21.71,907,22.03,908,22.34,907,22.7,908,23.06,907,23.41,908,23.73
,,908,6.66,678,7.72,908,8.81,909,9.7,908,10.4,908,11.12,909,11.82,908,12.44,908,13.09,908,13.72,908,14.31,908,14.85,908,15.38,908,15.85,908,16.33,908,16.78,908,17.2,908,17.63,908,18.03,908,18.4,907,18.75,908,19.11,908,19.43,908,19.77,907,20.04,907,20.36,907,20.64,908,20.92,907,21.17,908,21.42,907,21.71,907,22.03,907,22.34,907,22.7,907,23.06,907,23.41,907,23.73
,,908,6.66,678,7.72,909,8.82,908,9.71,908,10.4,908,11.12,908,11.82,908,12.44,908,13.09,908,13.72,909,14.31,908,14.85,908,15.38,908,15.84,908,16.33,908,16.78,908,17.22,908,17.63,908,18.04,907,18.41,908,18.75,907,19.11,908,19.43,907,19.77,907,20.04,907,20.34,907,20.64,908,20.92,907,21.17,907,21.42,907,21.71,907,22.03,907,22.34,907,22.7,907,23.06,907,23.41,907,23.73
,,909,6.66,678,7.73,909,8.82,909,9.71,909,10.4,909,11.12,908,11.83,908,12.45,908,13.1,908,13.73,908,14.32,908,14.85,909,15.38,908,15.84,908,16.33,908,16.78,908,17.22,908,17.63,907,18.04,908,18.41,908,18.77,908,19.11,908,19.43,907,19.75,908,20.04,907,20.34,907,20.64,907,20.92,907,21.17,907,21.43,907,21.72,907,22.03,907,22.34,907,22.69,907,23.07,908,23.41,907,23.74
,,909,6.67,678,7.73,909,8.82,908,9.68,908,10.4,908,11.12,908,11.83,909,12.45,908,13.1,908,13.73,908,14.32,909,14.85,908,15.37,908,15.85,908,16.34,908,16.79,908,17.22,908,17.63,908,18.03,908,18.41,908,18.77,908,19.11,908,19.43,908,19.75,907,20.04,907,20.35,908,20.63,907,20.92,908,21.19,907,21.43,908,21.72,908,22.03,907,22.34,907,22.69,907,23.07,907,23.4,907,23.74
,,909,6.67,678,7.73,908,8.82,908,9.68,909,10.4,908,11.12,908,11.83,908,12.48,908,13.11,909,13.74,908,14.32,908,14.85,908,15.37,908,15.85,908,16.34,908,16.79,908,17.22,908,17.64,908,18.03,908,18.41,908,18.76,908,19.11,908,19.43,908,19.76,907,20.05,908,20.35,907,20.63,907,20.91,907,21.19,907,21.43,907,21.72,907,22.03,907,22.34,907,22.71,908,23.06,907,23.4,907,23.74
,,908,6.66,678,7.73,908,8.82,909,9.7,908,10.4,908,11.12,909,11.83,908,12.48,908,13.1,908,13.74,908,14.32,908,14.85,908,15.38,908,15.85,908,16.32,907,16.78,908,17.21,908,17.64,908,18.03,908,18.41,907,18.76,908,19.11,908,19.43,908,19.76,908,20.05,907,20.35,907,20.63,907,20.91,907,21.18,908,21.43,907,21.72,907,22.04,907,22.34,907,22.71,907,23.06,907,23.41,907,23.74
,,909,6.66,678,7.73,908,8.82,908,9.7,908,10.4,908,11.12,908,11.83,908,12.47,909,13.1,908,13.73,909,14.33,908,14.85,908,15.38,908,15.85,908,16.32,908,16.78,908,17.21,908,17.63,908,18.03,908,18.41,908,18.77,907,19.11,908,19.44,907,19.77,907,20.06,907,20.35,907,20.63,907,20.92,907,21.18,907,21.44,907,21.71,907,22.04,907,22.34,907,22.7,907,23.07,907,23.41,907,23.74
,,909,6.67,678,7.73,909,8.82,908,9.71,909,10.4,909,11.14,908,11.83,908,12.47,908,13.08,908,13.73,908,14.33,908,14.85,909,15.39,908,15.85,908,16.33,908,16.79,908,17.21,908,17.64,907,18.03,908,18.4,908,18.77,908,19.1,908,19.44,908,19.77,908,20.06,907,20.34,907,20.63,907,20.93,907,21.17,907,21.44,907,21.71,907,22.04,907,22.34,907,22.7,907,23.07,908,23.4,907,23.74
,,908,6.67,678,7.74,908,8.82,908,9.71,908,10.41,908,11.14,909,11.84,909,12.46,908,13.08,908,13.74,908,14.33,909,14.85,908,15.39,908,15.85,908,16.33,908,16.79,908,17.21,908,17.64,908,18.03,908,18.4,908,18.77,908,19.1,907,19.43,908,19.78,907,20.05,907,20.34,908,20.63,907,20.93,908,21.18,907,21.44,907,21.72,908,22.04,907,22.34,908,22.71,907,23.07,907,23.4,907,23.74
,,908,6.67,678,7.74,909,8.83,908,9.71,909,10.41,909,11.14,908,11.84,908,12.46,908,13.1,909,13.74,908,14.33,908,14.85,908,15.38,909,15.85,908,16.35,908,16.79,908,17.22,908,17.63,908,18.03,908,18.41,908,18.76,908,19.1,907,19.43,908,19.78,907,20.05,908,20.36,907,20.64,907,20.91,907,21.18,907,21.44,907,21.72,907,22.04,908,22.34,907,22.71,908,23.07,907,23.41,908,23.74
,,908,6.66,678,7.73,908,8.84,909,9.71,909,10.41,908,11.14,909,11.84,908,12.47,909,13.1,908,13.74,908,14.32,908,14.85,908,15.38,908,15.85,908,16.35,908,16.79,908,17.22,908,17.63,908,18.03,908,18.41,907,18.76,908,19.1,908,19.44,908,19.77,908,20.04,908,20.36,907,20.64,907,20.91,907,21.17,908,21.43,907,21.72,907,22.04,908,22.34,907,22.71,907,23.07,907,23.41,907,23.73
,,909,6.66,678,7.73,909,8.84,908,9.72,908,10.41,908,11.14,908,11.84,908,12.47,909,13.11,908,13.74,909,14.32,908,14.86,908,15.4,908,15.86,908,16.34,908,16.79,908,17.22,908,17.62,908,18.04,908,18.41,908,18.77,908,19.12,908,19.44,907,19.77,907,20.04,907,20.36,907,20.63,908,20.92,907,21.17,907,21.43,907,21.72,907,22.04,907,22.34,907,22.71,907,23.07,907,23.4,907,23.74
,,909,6.66,678,7.75,908,8.83,908,9.72,908,10.41,909,11.14,908,11.83,908,12.47,908,13.11,908,13.74,908,14.32,908,14.86,909,15.4,908,15.86,908,16.34,908,16.78,908,17.22,908,17.62,907,18.04,908,18.41,908,18.77,908,19.12,908,19.44,908,19.78,908,20.05,907,20.36,907,20.63,907,20.92,907,21.18,908,21.43,907,21.73,907,22.04,907,22.35,907,22.71,907,23.07,907,23.41,907,23.74
,,909,6.66,678,7.74,909,8.83,908,9.71,908,10.41,908,11.14,909,11.84,909,12.47,908,13.11,908,13.74,908,14.31,909,14.85,908,15.38,908,15.86,908,16.34,908,16.78,908,17.23,908,17.64,908,18.04,908,18.41,908,18.77,908,19.11,907,19.44,908,19.78,907,20.05,907,20.36,908,20.64,907,20.94,908,21.18,907,21.43,908,21.73,908,22.04,907,22.35,908,22.71,907,23.07,907,23.41,907,23.75
,,908,6.67,678,7.74,908,8.82,909,9.71,909,10.41,908,11.14,908,11.84,908,12.48,908,13.11,909,13.75,908,14.31,908,14.85,908,15.38,908,15.86,908,16.34,908,16.8,909,17.23,908,17.64,908,18.04,908,18.41,908,18.77,908,19.11,907,19.45,908,19.77,908,20.05,908,20.36,907,20.64,907,20.94,907,21.18,907,21.43,907,21.72,907,22.03,908,22.35,907,22.71,908,23.07,907,23.41,908,23.75
,,908,6.67,678,7.73,908,8.82,909,9.72,908,10.41,908,11.14,909,11.83,908,12.48,908,13.11,908,13.75,908,14.33,908,14.86,908,15.4,908,15.86,909,16.34,908,16.8,908,17.21,908,17.64,908,18.04,908,18.41,907,18.78,908,19.12,907,19.45,908,19.77,907,20.05,907,20.37,907,20.65,907,20.93,907,21.18,908,21.44,907,21.72,907,22.03,907,22.35,907,22.71,907,23.07,907,23.41,907,23.72
,,909,6.68,678,7.73,908,8.84,908,9.72,908,10.41,908,11.14,909,11.83,908,12.47,908,13.11,908,13.75,909,14.33,908,14.86,908,15.4,908,15.86,908,16.34,908,16.8,908,17.23,908,17.64,908,18.04,908,18.41,908,18.78,907,19.12,908,19.45,907,19.78,907,20.06,908,20.37,907,20.65,908,20.93,907,21.18,907,21.44,907,21.73,907,22.03,907,22.35,907,22.72,907,23.07,907,23.39,907,23.72
,,909,6.68,678,7.75,909,8.84,908,9.71,908,10.4,909,11.14,908,11.85,909,12.48,908,13.11,908,13.75,908,14.33,908,14.86,909,15.39,908,15.86,908,16.35,908,16.8,908,17.23,908,17.64,907,18.04,908,18.41,908,18.78,908,19.11,908,19.45,908,19.78,908,20.06,907,20.36,907,20.65,907,20.93,907,21.18,907,21.44,907,21.73,907,22.03,907,22.35,907,22.72,907,23.06,907,23.39,907,23.74
,,909,6.68,678,7.75,909,8.85,908,9.71,908,10.4,909,11.15,909,11.85,909,12.48,908,13.11,908,13.75,908,14.33,909,14.86,908,15.39,908,15.86,908,16.35,908,16.8,908,17.22,908,17.64,908,18.04,908,18.42,908,18.78,908,19.11,908,19.45,908,19.78,908,20.06,907,20.36,908,20.65,907,20.93,908,21.18,907,21.44,908,21.72,908,22.04,907,22.35,908,22.71,907,23.06,907,23.41,907,23.74
,,909,6.68,678,7.76,909,8.85,909,9.72,909,10.41,908,11.15,908,11.86,909,12.48,908,13.12,909,13.74,908,14.33,908,14.87,908,15.4,908,15.86,908,16.36,908,16.8,908,17.22,908,17.64,908,18.04,908,18.42,908,18.77,908,19.12,908,19.45,908,19.78,907,20.06,908,20.36,907,20.65,907,20.93,907,21.18,907,21.42,907,21.72,907,22.04,907,22.35,907,22.71,908,23.08,907,23.41,908,23.74
,,908,6.69,678,7.76,908,8.85,909,9.72,909,10.41,908,11.15,909,11.86,908,12.48,908,13.12,908,13.74,908,14.33,908,14.87,908,15.4,908,15.86,908,16.36,908,16.8,908,17.23,908,17.64,908,18.04,908,18.42,907,18.77,908,19.12,908,19.44,908,19.77,907,20.06,908,20.36,907,20.65,907,20.93,907,21.18,908,21.42,907,21.72,907,22.05,907,22.34,907,22.71,907,23.08,907,23.42,907,23.74
,,909,6.69,678,7.75,908,8.85,908,9.72,908,10.42,908,11.15,908,11.87,908,12.48,909,13.12,908,13.75,909,14.34,859,14.86,908,15.41,908,15.86,908,16.36,908,16.8,908,17.23,908,17.64,908,18.04,907,18.42,908,18.78,858,19.12,908,19.44,907,19.78,907,20.06,907,20.36,907,20.64,908,20.93,907,21.18,907,21.43,907,21.72,858,22.05,907,22.34,907,22.71,907,23.07,907,23.42,907,23.74
,,909,6.68,678,7.75,909,8.85,908,9.71,908,10.42,909,11.15,908,11.87,908,12.48,860,13.12,908,13.75,908,14.34,859,14.86,909,15.4,908,15.85,908,16.35,908,16.8,908,17.23,908,17.64,907,18.04,908,18.41,908,18.78,859,19.12,859,19.44,908,19.78,859,20.06,907,20.35,907,20.64,907,20.93,907,21.19,907,21.43,907,21.73,859,22.05,907,22.35,907,22.71,907,23.07,908,23.42,907,23.74
,,909,6.68,678,7.76,908,8.85,908,9.71,908,10.43,908,11.15,908,11.86,909,12.48,859,13.13,908,13.74,908,14.34,859,14.87,908,15.4,908,15.85,908,16.35,908,16.8,908,17.23,908,17.65,908,18.04,908,18.41,908,18.78,859,19.13,859,19.44,908,19.76,859,20.05,908,20.35,859,20.65,858,20.94,908,21.19,907,21.44,908,21.73,858,22.05,907,22.35,908,22.69,907,23.09,907,23.42,907,23.74
,,860,6.68,678,7.76,909,8.85,860,9.72,909,10.43,908,11.16,908,11.86,908,12.48,860,13.13,909,13.74,908,14.34,859,14.86,908,15.39,909,15.86,908,16.35,908,16.81,908,17.23,908,17.65,908,18.05,908,18.42,908,18.78,859,19.13,858,19.44,908,19.76,858,20.05,908,20.36,859,20.64,858,20.94,907,21.19,908,21.44,907,21.73,859,22.04,859,22.35,859,22.69,907,23.09,907,23.41,908,23.74
,,859,6.68,678,7.76,908,8.85,860,9.72,860,10.41,860,11.16,860,11.87,860,12.49,859,13.13,860,13.76,859,14.34,859,14.86,908,15.39,859,15.86,859,16.35,859,16.81,859,17.23,908,17.66,859,18.05,859,18.42,907,18.78,859,19.12,859,19.44,859,19.78,859,20.07,859,20.36,858,20.64,859,20.94,907,21.19,908,21.44,907,21.71,859,22.04,859,22.35,858,22.71,859,23.09,859,23.41,859,23.74
,,860,6.69,678,7.76,860,8.86,860,9.73,860,10.41,860,11.17,860,11.87,859,12.49,860,13.12,859,13.76,860,14.34,859,14.86,859,15.41,859,15.87,859,16.35,859,16.81,859,17.24,908,17.66,859,18.05,859,18.42,908,18.78,859,19.13,859,19.44,859,19.78,859,20.07,859,20.37,859,20.63,859,20.94,858,21.19,859,21.44,858,21.71,858,22.04,859,22.35,859,22.71,859,23.09,859,23.43,859,23.74
,,860,6.69,678,7.77,860,8.86,860,9.73,860,10.43,860,11.17,859,11.86,860,12.49,859,13.12,859,13.76,859,14.34,859,14.86,860,15.41,859,15.87,859,16.35,859,16.81,859,17.24,859,17.66,859,18.05,859,18.42,859,18.78,859,19.13,859,19.45,859,19.78,859,20.07,858,20.37,859,20.63,859,20.94,859,21.19,859,21.44,859,21.72,858,22.04,858,22.34,858,22.72,858,23.1,859,23.43,859,23.75
,,860,6.69,625,7.77,860,8.86,859,9.73,860,10.43,860,11.16,859,11.86,860,12.49,859,13.13,860,13.76,859,14.34,860,14.87,859,15.41,859,15.87,859,16.36,860,16.81,859,17.25,859,17.65,859,18.05,859,18.42,859,18.78,859,19.12,858,19.45,859,19.78,859,20.07,859,20.36,859,20.64,859,20.94,859,21.19,858,21.44,859,21.72,961,22.05,859,22.34,859,22.72,858,23.1,859,23.42,859,23.75
,,860,6.68,625,7.76,860,8.86,860,9.73,860,10.43,860,11.16,859,11.87,860,12.49,859,13.13,860,13.75,859,14.34,962,14.87,859,15.41,860,15.87,859,16.36,859,16.81,860,17.25,859,17.65,859,18.05,859,18.42,859,18.78,961,19.12,859,19.44,859,19.78,859,20.07,859,20.36,859,20.64,859,20.94,859,21.19,859,21.45,859,21.73,961,22.05,859,22.36,859,22.73,859,23.08,858,23.42,859,23.74
,,961,6.68,625,7.76,859,8.86,860,9.73,860,10.43,859,11.16,860,11.87,860,12.49,962,13.13,860,13.75,859,14.34,962,14.88,859,15.4,859,15.87,962,16.36,859,16.81,859,17.24,859,17.64,859,18.06,859,18.43,859,18.78,961,19.11,961,19.44,859,19.78,961,20.07,859,20.36,858,20.65,961,20.92,859,21.19,859,21.45,859,21.73,960,22.05,961,22.36,858,22.73,859,23.08,859,23.42,859,23.74
,,962,6.69,625,7.76,860,8.85,860,9.73,859,10.43,962,11.15,859,11.87,859,12.49,962,13.13,859,13.76,860,14.34,961,14.88,962,15.4,859,15.87,962,16.36,859,16.8,859,17.24,859,17.64,961,18.06,859,18.43,859,18.78,961,19.11,961,19.45,960,19.78,961,20.06,859,20.36,961,20.65,961,20.92,858,21.19,859,21.45,859,21.73,960,22.05,960,22.36,859,22.73,859,23.09,960,23.42,859,23.75
,,962,6.69,625,7.75,962,8.85,860,9.73,962,10.43,962,11.15,962,11.88,962,12.49,962,13.15,962,13.76,962,14.34,962,14.88,962,15.41,961,15.88,961,16.36,961,16.8,961,17.24,859,17.64,961,18.06,961,18.43,859,18.78,961,19.14,961,19.45,961,19.78,961,20.06,960,20.37,961,20.65,961,20.94,960,21.19,859,21.45,961,21.73,961,22.06,960,22.36,960,22.73,960,23.09,961,23.43,960,23.75
,,962,6.69,625,7.75,962,8.86,961,9.73,962,10.43,962,11.15,962,11.88,962,12.49,961,13.15,962,13.77,961,14.34,962,14.88,962,15.41,961,15.88,961,16.36,962,16.81,961,17.24,962,17.64,961,18.06,962,18.43,859,18.78,961,19.14,961,19.45,961,19.78,961,20.07,961,20.37,961,20.65,960,20.94,961,21.19,960,21.44,961,21.74,961,22.05,960,22.36,961,22.72,960,23.09,960,23.43,961,23.75
,,962,6.69,909,7.76,962,8.86,962,9.72,962,10.43,962,11.15,962,11.87,962,12.49,962,13.14,962,13.77,961,14.33,962,14.88,961,15.41,962,15.87,961,16.37,961,16.81,961,17.26,961,17.65,961,18.05,961,18.43,961,18.77,961,19.13,961,19.45,961,19.78,961,20.07,961,20.36,961,20.65,960,20.93,960,21.19,961,21.44,960,21.74,961,22.05,960,22.36,960,22.72,960,23.09,960,23.43,961,23.75
,,962,6.69,908,7.76,961,8.86,962,9.72,962,10.43,961,11.17,962,11.87,962,12.51,962,13.14,962,13.77,962,14.33,962,14.88,961,15.41,961,15.87,961,16.37,961,16.81,961,17.26,961,17.65,961,18.05,961,18.42,961,18.77,961,19.13,961,19.46,961,19.78,961,20.06,961,20.36,961,20.65,961,20.93,960,21.19,961,21.45,960,21.73,960,22.04,961,22.36,961,22.72,961,23.09,960,23.43,960,23.75
,,962,6.69,908,7.78,962,8.86,962,9.74,962,10.43,962,11.17,962,11.88,961,12.5,962,13.14,961,13.77,962,14.35,961,14.88,961,15.41,961,15.88,961,16.37,961,16.81,961,17.24,961,17.66,961,18.06,961,18.42,961,18.8,961,19.13,961,19.46,961,19.78,961,20.06,961,20.37,961,20.65,961,20.93,960,21.19,961,21.44,960,21.73,960,22.04,960,22.36,960,22.72,960,23.09,960,23.43,960,23.75
,,962,6.69,908,7.78,962,8.88,962,9.74,962,10.43,962,11.17,962,11.88,962,12.5,962,13.14,962,13.77,962,14.35,962,14.88,962,15.41,961,15.88,961,16.37,961,16.82,961,17.26,961,17.66,961,18.05,961,18.42,961,18.8,961,19.13,961,19.45,961,19.79,961,20.07,960,20.37,961,20.65,961,20.93,961,21.19,961,21.44,960,21.74,961,22.06,960,22.35,960,22.73,960,23.09,961,23.42,960,23.75
,,962,6.69,909,7.78,962,8.88,962,9.73,962,10.43,962,11.17,962,11.88,962,12.5,961,13.15,962,13.77,962,14.35,961,14.88,962,15.41,962,15.88,961,16.37,962,16.82,961,17.26,962,17.66,961,18.05,962,18.42,961,18.8,961,19.13,961,19.45,961,19.79,961,20.07,961,20.37,961,20.65,961,20.94,961,21.19,960,21.44,961,21.74,960,22.06,960,22.35,961,22.73,960,23.08,960,23.42,961,23.74
,,962,6.7,908,7.78,962,8.87,962,9.74,962,10.43,962,11.17,962,11.88,962,12.5,962,13.15,962,13.77,962,14.35,962,14.88,962,15.41,962,15.87,961,16.37,961,16.81,961,17.23,961,17.66,961,18.05,961,18.43,961,18.8,961,19.13,961,19.46,961,19.79,960,20.08,961,20.37,961,20.65,960,20.94,960,21.19,961,21.44,961,21.74,960,22.06,961,22.37,960,22.73,961,23.08,960,23.43,961,23.74
,,962,6.7,908,7.79,961,8.87,962,9.74,962,10.44,962,11.17,962,11.88,962,12.5,962,13.14,962,13.77,962,14.35,962,14.87,961,15.41,962,15.87,961,16.38,961,16.81,961,17.23,961,17.67,962,18.05,961,18.43,961,18.79,961,19.14,961,19.46,961,19.79,960,20.07,961,20.36,961,20.66,961,20.94,961,21.19,961,21.43,961,21.74,960,22.06,961,22.37,960,22.73,961,23.09,960,23.43,961,23.75
,,962,6.71,908,7.79,962,8.88,962,9.72,962,10.44,962,11.18,962,11.88,962,12.5,962,13.14,961,13.77,962,14.35,961,14.87,962,15.41,962,15.87,962,16.38,961,16.82,961,17.25,961,17.67,961,18.05,961,18.43,961,18.79,961,19.14,961,19.46,961,19.79,961,20.07,961,20.37,961,20.66,961,20.94,960,21.2,960,21.43,960,21.74,960,22.06,961,22.36,960,22.73,961,23.09,960,23.44,961,23.75
,,962,6.71,908,7.78,962,8.88,962,9.72,962,10.44,962,11.18,961,11.89,962,12.51,962,13.15,962,13.78,962,14.35,962,14.88,962,15.41,961,15.87,961,16.38,961,16.82,961,17.25,961,17.67,961,18.05,961,18.43,961,18.8,961,19.14,961,19.46,961,19.78,961,20.07,960,20.37,961,20.66,960,20.94,961,21.2,961,21.44,961,21.74,960,22.06,960,22.36,960,22.73,960,23.09,961,23.44,961,23.76
,,962,6.71,909,7.78,962,8.88,961,9.73,962,10.44,962,11.18,962,11.89,962,12.51,961,13.15,962,13.78,961,14.35,962,14.89,961,15.41,962,15.86,961,16.37,962,16.82,961,17.26,961,17.67,961,18.06,962,18.44,961,18.8,961,19.14,961,19.46,961,19.78,961,20.07,961,20.36,961,20.66,961,20.94,961,21.19,960,21.44,961,21.74,961,22.06,960,22.37,961,22.73,960,23.09,960,23.44,961,23.76
